rating	date	variation	verified_reviews	feedback	cleaned_reviews	sentiment_polarity	review_length	feedback_encoded	sentiment_encoded	sentiment_Neutral	sentiment_Positive	pca_1	pca_2
5	25-May-18	White	WORKS GREAT	1	work great	0.8	2	1	2	False	True	1.202751281282274	-0.4546428890397381
5	25-May-18	Black	Amazing!	1	amaz	0.0	1	1	1	True	False	0.2584997079704352	-0.9290416247168309
5	25-May-18	Black	Great product	1	great product	0.8	2	1	2	False	True	1.202751281282274	-0.4546428890397381
5	25-May-18	White	Works perfectly	1	work perfectli	0.0	2	1	1	True	False	0.2456676700023632	-0.8497727928851689
4	25-May-18	Black	Perfect	1	perfect	1.0	1	1	2	False	True	0.7998779227968931	-0.48118786080083437
1	24-May-18	Black	I set up the Echo Dot and it worked for an hour and then died completely. DO NOT BUY refurbished!!!! I sent back for return the day after I received.	0	set echo dot work hour die complet buy refurbish sent back return day receiv	0.0	14	0	1	True	False	-5.070569061634669	-0.562363507391925
1	24-May-18	Black	This Echo Dot is horrible. The volume on my phone is louder than than this device. My boss has one at this is not the case	0	echo dot horribl volum phone louder devic boss one case	0.0	10	0	1	True	False	-5.019240909762381	-0.8794388347185728
4	24-May-18	Black	Overall it works very well. Some connectivity issues but it was definitely worth the money!	1	overal work well connect issu definit worth money	0.3	8	1	2	False	True	-0.1273945028495327	-0.27204470384395263
5	24-May-18	Black	Have had no issues with this refurbished unit. It performed expected. I would buy another one if needed.	1	issu refurbish unit perform expect would buy anoth one need	0.0	10	1	1	True	False	0.1430113662577873	-0.21562213823187337
5	24-May-18	White	Great for mom its inside an owlhead in her jacuzzi	1	great mom insid owlhead jacuzzi	0.8	5	1	2	False	True	1.164255167378058	-0.21683639354475223
5	23-May-18	Black	Works great - I put this in my son's room and use the drop in option to get his attention when he is gaming or watching tv.	1	work great put son room use drop option get attent game watch tv	0.2	13	1	2	False	True	0.34378615517354905	0.12096683322447022
4	23-May-18	White	It was perfect	1	perfect	1.0	1	1	2	False	True	0.7998779227968931	-0.48118786080083437
5	23-May-18	Black	It looked brand nrw!! I have nothing to.complain about!! I will defently be ordering more	1	look brand nrw noth tocomplain defent order	0.0	7	1	1	True	False	0.18150748016200327	-0.45342863372685926
2	23-May-18	White	It's ok. The speaker is pretty terrible. Google home is a better product.	0	ok speaker pretti terribl googl home better product	0.5	8	0	2	False	True	-3.7404232775028627	-0.7449616925877105
5	23-May-18	Black	I love it!	1	love	0.5	1	1	2	False	True	0.8566769650203795	-0.6820854348134366
5	22-May-18	White	I love this, answers all my stupid questions and tells me the weather for when I don’t get off the couch	1	love answer stupid question tell weather dont get couch	-0.14999999999999997	9	1	0	False	False	-0.023609772889123866	-0.3689778270345536
1	22-May-18	White	The first one quit working shortly after I got it. The next one becomes unresponsive to my voice at times and the only way to get it to work is through the app. I am not sure if it just this Dot or they are all this way.	0	first one quit work shortli got next one becom unrespons voic time way get work app sure dot way	0.25	19	0	2	False	True	-4.8356406229500575	-0.042541253281917976
5	22-May-18	White	Bought this to go in my niece's room. You can't tell it's refurbished. It looks good and works like new.	1	bought go niec room cant tell refurbish look good work like new	0.41818181818181815	12	1	2	False	True	0.6176409962179603	0.14946070244156212
1	21-May-18	White	Device was not working. Followed all instructions for Alexa echo dot and it did not come on. Very upsetting.	0	devic work follow instruct alexa echo dot come upset	0.0	9	0	1	True	False	-5.006408871794309	-0.9587076665502346
1	21-May-18	Black	Sent it back due to crackling noise and turning itself off and on - but what can you expect with a refurbished item?	0	sent back due crackl nois turn expect refurbish item	-0.0625	9	0	0	False	False	-5.081181028925552	-0.9895771902881589
5	20-May-18	White	Best price we could find and it is so useful to have her around to answer questions. It is so handy to not have to find your phone. I also now have an intercom system.	1	best price could find use around answer question handi find phone also intercom system	1.0	14	1	2	False	True	1.2880377284853877	0.5953655689015631
5	20-May-18	Black	I have never been more satisfied with a product. Perfect introduction to Alexa.	1	never satisfi product perfect introduct alexa	1.0	6	1	2	False	True	1.3906940322299635	-0.03878508575173254
4	20-May-18	Black	Works well, but the speaker is not so grand. Getting another speaker to drop this into. In the future I would have just gone with the full size echo.	1	work well speaker grand get anoth speaker drop futur would gone full size echo	0.425	14	1	2	False	True	-0.05484241639547852	0.2653073346218677
4	20-May-18	Black	Love our echo! Thing the full size version sounds better though.	1	love echo thing full size version sound better though	0.4375	9	1	2	False	True	0.024272204871130014	-0.12486291978885719
5	20-May-18	Black	Works great!	1	work great	0.8	2	1	2	False	True	1.202751281282274	-0.4546428890397381
5	19-May-18	Black	It has all I need for my life plans time date music	1	need life plan time date music	0.0	6	1	1	True	False	0.19433951813007525	-0.5326974655585212
3	19-May-18	Black	Seems to have trouble hearing me when I say the wake word despite being trained to my voice... Wonder if this has something to do with buying it refurbished. Our google home mini has no problems hearing us 😬 and is much louder.	1	seem troubl hear say wake word despit train voic wonder someth buy refurbish googl home mini problem hear us much louder	0.2	21	1	2	False	True	-1.068822747117888	0.6630002560961821
5	19-May-18	White	Love it!  Works perfectly!	1	love work perfectli	0.5	3	1	2	False	True	0.8310128890842355	-0.5235477711501128
4	19-May-18	White	I had a brand new echo Dot and thought that the refurbished would be just as good. It was quite different from my expectations. Refurbished unit did not even turn on and after a while I realized that the power adapter was faulty. There is no way for me to have Amazon send me a power adapter by itself according to the return options. I love Amazon and buy even my toilet paper through them but this was truly a let down.Update: Amazon contacted me and credited me enough to buy a new power adapter. This is why I shop on Amazon. I can always trust them to deliver on their products.	1	brand new echo dot thought refurbish would good quit differ expect refurbish unit even turn realiz power adapt faulti way amazon send power adapt accord return option love amazon buy even toilet paper truli let downupd amazon contact credit enough buy new power adapt shop amazon alway trust deliv product	0.23989898989898992	50	1	2	False	True	-0.7382422122448626	3.027561600158068
5	19-May-18	Black	I bought this for a family member as a gift. I called her to see how she likes it & she said she loves it‼️	1	bought famili member gift call see like said love	0.5	9	1	2	False	True	0.7540206612758036	-0.04793478016014099
4	18-May-18	Black	Not very loud but quality and ease of use is great. Sound is perfect for background music, would suggest 2-or more connected together if you’re trying to use for hosting a louder party	1	loud qualiti eas use great sound perfect background music would suggest connect togeth your tri use host louder parti	0.575	19	1	2	False	True	0.06045057087914472	0.7357383507511958
5	18-May-18	Black	Looked Brand new works great. I love these echo dots and the refurbished ones are like new	1	look brand new work great love echo dot refurbish one like new	0.3931818181818182	12	1	2	False	True	0.5877321333654631	0.13711289294639242
5	18-May-18	Black	My 2nd one and I use them all the time.	1	nd one use time	0.0	4	1	1	True	False	0.22000359406621925	-0.691235129221845
5	17-May-18	Black	Is working like a  new one for now, l have another 3 alexa devices lm a fanatic	1	work like new one l anoth alexa devic lm fanat	0.13636363636363635	10	1	2	False	True	0.3061506181804994	-0.1482704500764022
5	17-May-18	Black	Echo is good.	1	echo good	0.7	2	1	2	False	True	1.083115829872285	-0.5040341270204169
5	17-May-18	Black	Works great	1	work great	0.8	2	1	2	False	True	1.202751281282274	-0.4546428890397381
5	17-May-18	Black	Great price to extend the range and super value to dot offers. Hooked up wireless speaker to use working outside.This dot made outdoor sound range possible without disturbing indoor light control possible	1	great price extend rang super valu dot offer hook wireless speaker use work outsidethi dot made outdoor sound rang possibl without disturb indoor light control possibl	0.4833333333333333	26	1	2	False	True	0.5159367739169148	1.2914034879813323
5	17-May-18	Black	Amazingly fun. My daughter and I just asked questions on the first day. I have now set my daily alarm, weekend reminder, playlist, morning shows, random songs, daily bible verses, weather, and morning commute. It tells me which way to go dodging traffic. You have to get one. I don’t have it linked to my phone yet.	1	amazingli fun daughter ask question first day set daili alarm weekend remind playlist morn show random song daili bibl vers weather morn commut tell way go dodg traffic get one dont link phone yet	0.01666666666666668	34	1	2	False	True	-0.1450183030742757	1.6950616987247935
5	17-May-18	White	Works perfect! There’s no difference at all between this refurb one and my new ones that I have in my house. I’ll be buying the refurbs from here on out	1	work perfect there differ refurb one new one hous ill buy refurb	0.21212121212121207	12	1	2	False	True	0.3711194599791954	0.047684818117739024
5	17-May-18	Black	Great product. Wakes me up every morning on time!	1	great product wake everi morn time	0.8	6	1	2	False	True	1.151423129409986	-0.13756756171309023
5	16-May-18	Black	Like new.  No difference from new unused original.	1	like new differ new unus origin	0.13636363636363635	6	1	2	False	True	0.35747877005278733	-0.46534577740305
5	16-May-18	Black	I have no complaints. As far as I know, these are exactly like new, just a little cheaper. Great!	1	complaint far know exactli like new littl cheaper great	0.1840909090909091	9	1	2	False	True	0.3760813943215206	-0.20396619105364922
5	16-May-18	Black	Perfect condition!	1	perfect condit	1.0	2	1	2	False	True	1.4420221841022516	-0.3558604130783804
5	16-May-18	Black	Like new	1	like new	0.13636363636363635	2	1	2	False	True	0.4088069219250753	-0.7824211047296978
5	16-May-18	White	It works just as well as the new version I got as a discount with my Echo speaker. I decided to purchase this version because Amazon states it has the same warranty.	1	work well new version got discount echo speaker decid purchas version amazon state warranti	0.13636363636363635	14	1	2	False	True	0.2548224663082114	0.16880487725024562
5	31-Jul-18	Heather Gray Fabric 	I received the echo as a gift. I needed another Bluetooth or something to play music easily accessible, and found this smart speaker. Can’t wait to see what else it can do.	1	receiv echo gift need anoth bluetooth someth play music easili access found smart speaker cant wait see els	0.21428571428571427	18	1	2	False	True	0.29671674410604465	0.524366883522877
3	31-Jul-18	Sandstone Fabric 	Without having a cellphone, I cannot use many of her features. I have an iPad but do not see that of any use.  It IS a great alarm.  If u r almost deaf, you can hear her alarm in the bedroom from out in the living room, so that is reason enough to keep her.It is fun to ask random questions to hear her response.  She does not seem to be very smartbon politics yet.	1	without cellphon use mani featur ipad see use great alarm u r almost deaf hear alarm bedroom live room reason enough keep herit fun ask random question hear respons seem smartbon polit yet	0.14727272727272728	33	1	2	False	True	-1.2858877134782003	1.5881835853226764
5	31-Jul-18	Charcoal Fabric 	I think this is the 5th one I've purchased. I'm working on getting one in every room of my house. I really like what features they offer specifily playing music on all Echos and controlling the lights throughout my house.	1	think th one ive purchas im work get one everi room hous realli like featur offer specifili play music echo control light throughout hous	0.4	24	1	2	False	True	0.4419046403447349	1.0917064593341093
5	30-Jul-18	Heather Gray Fabric 	looks great	1	look great	0.8	2	1	2	False	True	1.202751281282274	-0.4546428890397381
5	30-Jul-18	Heather Gray Fabric 	Love it! I’ve listened to songs I haven’t heard since childhood! I get the news, weather, information! It’s great!	1	love ive listen song havent heard sinc childhood get news weather inform great	0.65	13	1	2	False	True	0.882145686518499	0.34322740413752506
5	30-Jul-18	Charcoal Fabric 	I sent it to my 85 year old Dad, and he talks to it constantly.	1	sent year old dad talk constantli	0.1	6	1	2	False	True	0.31397496954006415	-0.4833062275778423
5	30-Jul-18	Charcoal Fabric 	I love it! Learning knew things with it eveyday! Still figuring out how everything works but so far it's been easy to use and understand. She does make me laugh at times	1	love learn knew thing eveyday still figur everyth work far easi use understand make laugh time	0.3	16	1	2	False	True	0.42492549267932195	0.4081645667001349
5	30-Jul-18	Oak Finish 	I purchased this for my mother who is having knee problems now, to give her something to do while trying to over come not getting around so fast like she did.She enjoys all the little and big things it can do...Alexa play this song, What time is it and where, and how to cook this and that!	1	purchas mother knee problem give someth tri come get around fast like didsh enjoy littl big thing doalexa play song time cook	0.20000000000000004	22	1	2	False	True	0.2282978134609012	0.8343863197094279
5	30-Jul-18	Charcoal Fabric 	Love, Love, Love!!	1	love love love	0.5	3	1	2	False	True	0.8310128890842355	-0.5235477711501128
5	30-Jul-18	Oak Finish 	Just what I expected....	1	expect	0.0	1	1	1	True	False	0.2584997079704352	-0.9290416247168309
5	30-Jul-18	Heather Gray Fabric 	I love it, wife hates it.	1	love wife hate	-0.15000000000000002	3	1	0	False	False	0.05338245491930798	-0.8445908180245253
5	30-Jul-18	Heather Gray Fabric 	Really happy with this purchase.  Great speaker and easy to set up.	1	realli happi purchas great speaker easi set	0.8	7	1	2	False	True	1.138591091441914	-0.05829872988142828
5	30-Jul-18	Heather Gray Fabric 	We have only been using Alexa for a couple of days and are having a lot of fun with our new toy. It like having a new household member! We are trying to learn all the different featues and benefits that come with it.	1	use alexa coupl day lot fun new toy like new household member tri learn differ featu benefit come	0.19090909090909092	18	1	2	False	True	0.2687500152050083	0.512820879839082
5	30-Jul-18	Charcoal Fabric 	We love the size of the 2nd generation echo. Still needs a little improvement on sound	1	love size nd gener echo still need littl improv sound	0.45	10	1	2	False	True	0.6813708976027372	0.006638432681181535
4	30-Jul-18	Sandstone Fabric 	I liked the original Echo. This is the same but shorter and with greater fabric/color choices. I miss the volume ring on top, now it's just the plus/minus buttons. Not a big deal but the ring w as comforting. :) Other than that, well I do like the use of a standard USB charger /port instead of the previous round pin. Other than that, I guess it sounds the same, seems to work the same, still answers to Alexa/Echo/Computer. So what's not to like? :)	1	like origin echo shorter greater fabriccolor choic miss volum ring top plusminu button big deal ring w comfort well like use standard usb charger port instead previou round pin guess sound seem work still answer alexaechocomput what like	0.20000000000000004	38	1	2	False	True	-0.6319910933016811	2.0566290131252276
5	30-Jul-18	Charcoal Fabric 	Love the Echo and how good the music sounds playing off it. Alexa understands most commands but it is difficult at times for her to find specific playlists or songs on Spotify. She is good with Amazon Music but is lacking in other major programs.	1	love echo good music sound play alexa understand command difficult time find specif playlist song spotifi good amazon music lack major program	0.3104166666666667	22	1	2	False	True	0.3603952910594305	0.8889224783130941
5	30-Jul-18	Charcoal Fabric 	We love Alexa! We use her to play music, play radio through iTunes, play podcasts through Anypod, and set reminders. We listen to our flash briefing of news and weather every morning. We rely on our custom lists. We like being able to voice control the volume. We're sure we'll continue to find new uses.Sometimes it's a bit frustrating when Alexa doesn't understand what we're saying.	1	love alexa use play music play radio itun play podcast anypod set remind listen flash brief news weather everi morn reli custom list like abl voic control volum sure well continu find new usessometim bit frustrat alexa doesnt understand say	0.28409090909090906	40	1	2	False	True	0.09792366872127768	2.3027588337085505
4	30-Jul-18	Heather Gray Fabric 	Have only had it set up for a few days. Still adding smart home devices to it. The speaker is great for playing music. I like the size, we have it stationed on the kitchen counter and it’s not intrusive to look at.	1	set day still ad smart home devic speaker great play music like size station kitchen counter intrus look	0.5071428571428571	18	1	2	False	True	-0.007898590323847104	0.6229540360040732
5	30-Jul-18	Charcoal Fabric 	I love it. It plays my sleep sounds immediately when I ask	1	love play sleep sound immedi ask	0.45	6	1	2	False	True	0.7326990494750252	-0.3104368946454663
3	30-Jul-18	Sandstone Fabric 	I got a second unit for the bedroom, I was expecting the sounds to be improved but I didnt really see a difference at all.  Overall, not a big improvement over the 1st generation.	1	got second unit bedroom expect sound improv didnt realli see differ overal big improv st gener	0.13333333333333333	16	1	2	False	True	-1.0844195248841872	0.23372860495075298
5	30-Jul-18	Sandstone Fabric 	Amazing product	1	amaz product	0.0	2	1	1	True	False	0.2456676700023632	-0.8497727928851689
5	30-Jul-18	Charcoal Fabric 	I love my Echo. It's easy to operate, loads of fun.It is everything as advertised. I use it mainly to play my favorite tunes and test Alexa's knowledge.	1	love echo easi oper load funit everyth advertis use mainli play favorit tune test alexa knowledg	0.5	16	1	2	False	True	0.6641963954992997	0.5069470426614926
5	30-Jul-18	Charcoal Fabric 	Sounds great!! Love them!	1	sound great love	0.5666666666666668	3	1	2	False	True	0.9107698566908948	-0.4906202791629935
4	30-Jul-18	Charcoal Fabric 	Fun item to play with and get used to using.  Sometimes has hard time answering the questions you ask, but I think it will be better.	1	fun item play get use use sometim hard time answer question ask think better	0.16944444444444443	14	1	2	False	True	-0.36057745888767223	0.13908528200457723
5	30-Jul-18	Charcoal Fabric 	Just like the other one	1	like one	0.0	2	1	1	True	False	0.2456676700023632	-0.8497727928851689
5	30-Jul-18	Sandstone Fabric 	Still learning all the capabilities...but so far pretty pretty pretty good	1	still learn capabilitiesbut far pretti pretti pretti good	0.39999999999999997	8	1	2	False	True	0.6472172478338867	-0.17659484997248182
4	30-Jul-18	Charcoal Fabric 	I like it	1	like	0.0	1	1	1	True	False	-0.3964765913029953	-0.9751002406076229
5	30-Jul-18	Sandstone Fabric 	She works well. Needs a learning command  for unique, owners and users like. Alexa “learn” Tasha’s birthday.  Or Alexa “learn” my definition of Fine. Etc. other than that she is great	1	work well need learn command uniqu owner user like alexa learn tasha birthday alexa learn definit fine etc great	0.6083333333333334	19	1	2	False	True	0.755305353955905	0.7982607126355473
3	30-Jul-18	Heather Gray Fabric 	The speakers sound pretty good for being so small and setup is pretty easy.  I bought two and the reason I only rate it a 3 is I have followed the instructions for synching music to both units.  I know I've done it correctly but they won't sync.  That was my primary motivation for purchasing multiple units.	1	speaker sound pretti good small setup pretti easi bought two reason rate follow instruct synch music unit know ive done correctli wont sync primari motiv purchas multipl unit	0.2833333333333334	28	1	2	False	True	-1.0589508033860677	1.2590414439017146
5	30-Jul-18	Charcoal Fabric 	This device is awesome!	1	devic awesom	0.0	2	1	1	True	False	0.2456676700023632	-0.8497727928851689
5	30-Jul-18	Charcoal Fabric 	I bought this to compare the speaker quality to our first generation speaker and i like the sound better.  I will ship this to my daughter though because I like the fact that my first generation has a chargeable base that we bought which keeps it more mobile and she needs a better sound than what she has now.	1	bought compar speaker qualiti first gener speaker like sound better ship daughter though like fact first gener chargeabl base bought keep mobil need better sound	0.21428571428571427	25	1	2	False	True	0.2068924783295407	1.0792487063445106
5	30-Jul-18	Sandstone Fabric 	Love my Echo. Still learning all the things it will do. Wasn’t able to follow instructions included in the package, but found a great one on U-Tube.	1	love echo still learn thing wasnt abl follow instruct includ packag found great one utub	0.65	15	1	2	False	True	0.8564816105823551	0.501765067800849
4	30-Jul-18	Heather Gray Fabric 	Speaker is better than 1st generation Echo	1	speaker better st gener echo	0.5	5	1	2	False	True	0.150372513874661	-0.41106872337758077
5	30-Jul-18	Charcoal Fabric 	This thing is way cool!  You should get one.  If you want to be cool, that is.	1	thing way cool get one want cool	0.35	7	1	2	False	True	0.6002315600969642	-0.2805593007944832
5	30-Jul-18	Heather Gray Fabric 	This is my first digital assistant so I'm giving this a good review. Speaker is really good for the cheap price on Prime day. Fun to play with and can be used as an alarm clock (That's what I was going to get in the first place, but I ended up with Echo). If you haven't had a go with one then definitely try it!What I like best is the number of other devices that it can connect with. My purchase came with a Smart Plug for $10 which I connect my lamp to. Alexa, turn of the lights!	1	first digit assist im give good review speaker realli good cheap price prime day fun play use alarm clock that go get first place end echo havent go one definit tri itwhat like best number devic connect purchas came smart plug connect lamp alexa turn light	0.46825396825396826	46	1	2	False	True	0.2412557480730165	2.869332239522247
5	30-Jul-18	Charcoal Fabric 	My husband likes being able to use it to listen to music.  I wish we knew all it's capabilities	1	husband like abl use listen music wish knew capabl	0.0	9	1	1	True	False	0.1558434042258593	-0.2948909700635353
5	30-Jul-18	Charcoal Fabric 	My Android would not allow Alexa to connect. Fortunately, my sister was here with her Apple cell. After an hour+ tech support fixed the glitches. We are up and running.	1	android would allow alexa connect fortun sister appl cell hour tech support fix glitch run	0.0	15	1	1	True	False	0.07885117641742737	0.18072202092643638
4	30-Jul-18	Charcoal Fabric 	So far so good	1	far good	0.39999999999999997	2	1	2	False	True	0.06923317636888811	-0.6982664568532455
5	30-Jul-18	Charcoal Fabric 	Tried to play certain broadway shows like Camelot and it gives ne the group Camelot.	1	tri play certain broadway show like camelot give ne group camelot	0.21428571428571427	11	1	2	False	True	0.3865410098825486	-0.0305149392987567
5	30-Jul-18	Sandstone Fabric 	Great	1	great	0.8	1	1	2	False	True	1.215583319250346	-0.5339117208714
5	30-Jul-18	Walnut Finish 	Very satisfied with the Echo. Alexa now controls the lights in my family room and my wife can listen to Jimmy Buffet by just asking Alexa.	1	satisfi echo alexa control light famili room wife listen jimmi buffet ask alexa	0.4	13	1	2	False	True	0.5830570579935268	0.21974930918582797
2	30-Jul-18	Charcoal Fabric 	It's like Siri, in fact, Siri answers more accurately then Alexa.  I don't see a real need for it in my household, though it was a good bargain on prime day deals.	0	like siri fact siri answer accur alexa dont see real need household though good bargain prime day deal	0.44999999999999996	18	0	2	False	True	-3.928561382888577	0.02303100673856968
5	30-Jul-18	Charcoal Fabric 	Love my Echo. Still learning how every thing works but having tons of fun.	1	love echo still learn everi thing work ton fun	0.4	9	1	2	False	True	0.6343852098658147	-0.09732601814081984
5	30-Jul-18	Heather Gray Fabric 	I love you so much	1	love much	0.35	2	1	2	False	True	0.6643917499373242	-0.676903459952793
3	30-Jul-18	Charcoal Fabric 	No different than Apple. To play a specific list of music you must have an Amazon of Spotify “plus/prime/etc” account.  So you must pay to play “your” music.  3 stars for that reason.  Everything else is 👍🏻 .	1	differ appl play specif list music must amazon spotifi plusprimeetc account must pay play music star reason everyth els	0.0	19	1	1	True	False	-1.2824295740017218	0.4056801164715004
5	30-Jul-18	Charcoal Fabric 	Excelente, lo unico es que no esta en español.	1	excelent lo unico es que esta en espaol	0.0	8	1	1	True	False	0.16867544219393127	-0.3741598018951973
5	30-Jul-18	Charcoal Fabric 	I'm still learning how to use it, but so far my Echo is great! The sound is actually much better than I was expecting.	1	im still learn use far echo great sound actual much better expect	0.36	12	1	2	False	True	0.5480349153976032	0.12072398216189445
5	30-Jul-18	Charcoal Fabric 	Works as you’d expect and then some. Also good sound quality considering price (70.00 on sale) and features.	1	work youd expect also good sound qualiti consid price sale featur	0.55	11	1	2	False	True	0.7881743110446541	0.13529850249352235
5	30-Jul-18	Charcoal Fabric 	The sound from this Echo 2nd Generation is phenomenal!  Not to mention that I just love Alexa!  She is very helpful.	1	sound echo nd gener phenomen mention love alexa help	0.45	9	1	2	False	True	0.6942029355708091	-0.07263039915048042
3	30-Jul-18	Sandstone Fabric 	like google better	1	like googl better	0.5	3	1	2	False	True	-0.47893970946262554	-0.6156650029316966
5	30-Jul-18	Charcoal Fabric 	Just had to have it and now lets play and learn how to get the most out of it.	1	let play learn get	0.0	4	1	1	True	False	0.22000359406621925	-0.691235129221845
5	30-Jul-18	Charcoal Fabric 	Works as advertised. Very easy to setup. Still learning what this can do.	1	work advertis easi setup still learn	0.0	6	1	1	True	False	0.19433951813007525	-0.5326974655585212
4	30-Jul-18	Charcoal Fabric 	Great sound and easy to set up.	1	great sound easi set	0.6000000000000001	4	1	2	False	True	0.2828400032527219	-0.44094631722856387
5	30-Jul-18	Oak Finish 	Love Alexa, bought others for friends	1	love alexa bought other friend	0.1875	5	1	2	False	True	0.43148802749187637	-0.5193577261764103
5	30-Jul-18	Charcoal Fabric 	Love the echo I purchased it for company for my husband he is 83 and Alexa is great all he has to do is say her name and she tells him a joke and plays his favorite songs	1	love echo purchas compani husband alexa great say name tell joke play favorit song	0.65	14	1	2	False	True	0.869313648550427	0.422496235969187
5	30-Jul-18	Heather Gray Fabric 	😍	1		0.0	0	1	1	True	False	0.27133174593850723	-1.008310456548493
5	30-Jul-18	Charcoal Fabric 	Love being able to listen to music easily. Still learning all the features available	1	love abl listen music easili still learn featur avail	0.5	9	1	2	False	True	0.7540206612758036	-0.04793478016014099
4	30-Jul-18	Heather Gray Fabric 	Did t really know what I could use this device for. Used it for a few things, but need an overview	1	realli know could use devic use thing need overview	0.0	9	1	1	True	False	-0.4991328950475712	-0.34094958595432723
5	30-Jul-18	Heather Gray Fabric 	Love this just wish it had a built in hub	1	love wish built hub	0.5	4	1	2	False	True	0.8181808511161636	-0.4442789393184508
5	30-Jul-18	Charcoal Fabric 	I use it primarily to play music.  It works wonderfully!  Still getting used to some of the many things it will do.  Amazon has sent several tips since I got it. Thanks for all your help!	1	use primarili play music work wonder still get use mani thing amazon sent sever tip sinc got thank help	0.0	19	1	1	True	False	0.027523024545139406	0.4977973482530842
5	30-Jul-18	Charcoal Fabric 	How easy if was to set up.	1	easi set	0.0	2	1	1	True	False	0.2456676700023632	-0.8497727928851689
4	30-Jul-18	Charcoal Fabric 	Fast response which was amazing.  Clear concise answers and sound quality is fantastic.  I am still getting used to Alexia and have not usde Echo to its full extent.	1	fast respons amaz clear concis answer sound qualiti fantast still get use alexia usd echo full extent	0.26249999999999996	17	1	2	False	True	-0.28774613884092637	0.4228530683982503
5	30-Jul-18	Charcoal Fabric 	You’re all I need...na na nana!	1	your needna na nana	0.0	4	1	1	True	False	0.22000359406621925	-0.691235129221845
5	30-Jul-18	Charcoal Fabric 	Does everything as expected and more.	1	everyth expect	0.0	2	1	1	True	False	0.2456676700023632	-0.8497727928851689
5	30-Jul-18	Sandstone Fabric 	I love my Echo!  Works just like they said it would. I don't have a &#34;smart&#34; home, so I cannot speak about that function, but everything else about it is good.	1	love echo work like said would dont smart home speak function everyth els good	0.47142857142857136	14	1	2	False	True	0.6556789138897324	0.33429759671797477
5	30-Jul-18	Charcoal Fabric 	Great sound in a small package—easy to set up and use; fun to own.	1	great sound small packageeasi set use fun	0.31250000000000006	7	1	2	False	True	0.5553682658182185	-0.2990810150372378
5	30-Jul-18	Charcoal Fabric 	Works and sounds great.	1	work sound great	0.6000000000000001	3	1	2	False	True	0.9506483404942244	-0.4741565331694339
5	30-Jul-18	Heather Gray Fabric 	The sound is amazing and many collections of all music	1	sound amaz mani collect music	0.4	5	1	2	False	True	0.6857133617381027	-0.4144013454674677
4	30-Jul-18	Sandstone Fabric 	Setting up	1	set	0.0	1	1	1	True	False	-0.3964765913029953	-0.9751002406076229
5	30-Jul-18	Heather Gray Fabric 	She doesn’t always listen	1	doesnt alway listen	0.0	3	1	1	True	False	0.23283563203429122	-0.770503961053507
5	30-Jul-18	Charcoal Fabric 	It’s awesome	1	awesom	0.0	1	1	1	True	False	0.2584997079704352	-0.9290416247168309
4	30-Jul-18	Heather Gray Fabric 	I bought this because it can control fios television. It works well. I’m hoping over time it will do more to control fios. Then I discovered all the other things Alexa can do. Play music you ask for. Great sound from Alexa. Play games. Play radio stations. Play old time radio programs like the Long Ranger. Alexa has many “apps” you can add to her abilities. The other day I played Madlibs. Great fun. Also Alexa can control household appliances. I just purchased Alexa compatible power strips to control lighting, fans and TV components. I’m looking forward to implementing this controll. You can also add other Alexa components to have chosen music to play in all rooms where the components are located.	1	bought control fio televis work well im hope time control fio discov thing alexa play music ask great sound alexa play game play radio station play old time radio program like long ranger alexa mani app add abil day play madlib great fun also alexa control household applianc purchas alexa compat power strip control light fan tv compon im look forward implement control also add alexa compon chosen music play room compon locat	0.29375	73	1	2	False	True	-0.9689541864873362	4.877342412840282
5	30-Jul-18	Heather Gray Fabric 	The speaker has excellent sound and works perfectly!	1	speaker excel sound work perfectli	0.4	5	1	2	False	True	0.6857133617381027	-0.4144013454674677
5	30-Jul-18	Charcoal Fabric 	I LIKE IT ALL	1	like	0.0	1	1	1	True	False	0.2584997079704352	-0.9290416247168309
5	30-Jul-18	Charcoal Fabric 	I love it. It does everything	1	love everyth	0.5	2	1	2	False	True	0.8438449270523075	-0.6028166029817746
5	30-Jul-18	Heather Gray Fabric 	I was a little nervous when I received my new Echo as I'm not really Tech savvy. I found it a bit intimidating at first but it didn't take me to long to figure it out!! I'm very happy with my purchase and now thinking of adding an echo spot!!!	1	littl nervou receiv new echo im realli tech savvi found bit intimid first didnt take long figur im happi purchas think ad echo spot	0.11212121212121212	24	1	2	False	True	0.09749955295234272	0.9495195621170036
4	30-Jul-18	Charcoal Fabric 	I like it and still learning how to use it.	1	like still learn use	0.0	4	1	1	True	False	-0.4349727052072112	-0.737293745112637
5	30-Jul-18	Charcoal Fabric 	Great technology!! Can't believe the speaker volume and quality is so wonderful. Wish I had bought another one!	1	great technolog cant believ speaker volum qualiti wonder wish bought anoth one	0.8	12	1	2	False	True	1.074430901601554	0.3380454292768814
5	30-Jul-18	Heather Gray Fabric 	I purchased an echo dot for my husband for Fathers Day.  He uses it constantly and after hearing the quality of sound of the Echo (2nd Generation), It was a no-brainer.  Best gift ever!	1	purchas echo dot husband father day use constantli hear qualiti sound echo nd gener nobrain best gift ever	0.7	18	1	2	False	True	0.8778032223831334	0.7642671822861743
4	30-Jul-18	Charcoal Fabric 	Works fine!!	1	work fine	0.4166666666666667	2	1	2	False	True	0.08917241827055296	-0.6900345838564657
